Economy_Code,Economy_Label,Economy_IsTarget,Economy_ValidFrom,Economy_ValidTo,Economy_Level,Economy_Hidden,Economy_Expand,Economy_Note,Economy_Order,Year,Category_Code,Category_Label,Category_Hidden,Category_Note,Category_Order,M6080_Value,M6080_Footnote_Code,M6080_Footnote_Text,M6080_MissingValue_Code,M6080_MissingValue_Label
024,"Angola",True,1940,2102,5,True,True,,38,2019,60,"Information and Communication Technology (ICT)",False,"Information and Communication Technologies (ICTs) are key to modern infrastructure, driving the flow of ideas, data, and innovation. They foster structural transformation by spreading technology, creating new sectors, and improving productivity. ICTs also reduce information gaps, enhance inclusion and connectivity, and the PCI measures their capacity through access and usage indicators.",6,22.89,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2019,70,"Transport",False,"Transport infrastructure underpins productive capacities by ensuring the efficient flow of people, goods, and information. Reliable networks lower costs, expand markets, and connect regions, driving structural transformation and cohesion. They also spread knowledge and innovation by linking firms and consumers. The PCI captures capacity and use across road, rail, air, and maritime transport.",5,14.8,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2019,80,"Private sector",False,"Private sector development is central to building productive capacities by driving investment, innovation, and job creation. A dynamic and diverse private sector promotes entrepreneurship, strengthens industrial linkages, and supports structural transformation. Its role in the PCI highlights its contribution to resource mobilization, production, and sustained economic growth.",8,26.9,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2020,00,"Overall index: Productive capacities index",False,"Productive capacities index (PCI): The overall PCI score is the geometric average of the values of the eight PCI categories, namely natural capital, human capital, energy, transport, ICT, institutions, structural change and private sector.",1,26.45,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2020,10,"Structural Change",False,"Structural change represents the shift of resources toward higher-productivity activities, both driving and resulting from productive capacity development. It reflects economic transformation from agriculture to industry and services or toward more technology-intensive production. This evolution creates a virtuous cycle of productivity, competitiveness, and investment, continually sustaining growth and upgrading over time.",9,33.94,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2020,20,"Energy",False,"Energy underpins all economic and social activity by enabling production, investment, and innovation. Reliable and affordable supply supports industrialization and technological progress, while shortages hinder growth and stability. It drives structural transformation and determines how firms and households adopt modern technologies and join wider value chains.",4,34.71,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2020,30,"Human capital",False,"Human capital encompasses the education, skills, and health of the population, as well as the integration of research and development into society. It supports individual productivity, societal innovation, and structural transformation, driving long-term development and competitiveness.",2,23.15,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2020,40,"Institutions",False,"Institutions provide the framework for economic decision-making and are central to sustainable development and transformation. They shape laws, regulations, and governance that enable markets, protect rights, and ensure effective policies. Strong institutions lower uncertainty and costs, encourage investment and innovation, and, within productive capacities, sustain planning, stability, and accountability.",7,34.81,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2020,50,"Natural capital",False,"Natural capital includes a country’s extractive and agricultural resources and the rents they generate. It shapes development paths, influences structural transformation, and supports productive diversification, though high dependence on commodities can create economic volatility if resources are not managed strategically.",3,38.4,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2020,60,"Information and Communication Technology (ICT)",False,"Information and Communication Technologies (ICTs) are key to modern infrastructure, driving the flow of ideas, data, and innovation. They foster structural transformation by spreading technology, creating new sectors, and improving productivity. ICTs also reduce information gaps, enhance inclusion and connectivity, and the PCI measures their capacity through access and usage indicators.",6,23.73,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2020,70,"Transport",False,"Transport infrastructure underpins productive capacities by ensuring the efficient flow of people, goods, and information. Reliable networks lower costs, expand markets, and connect regions, driving structural transformation and cohesion. They also spread knowledge and innovation by linking firms and consumers. The PCI captures capacity and use across road, rail, air, and maritime transport.",5,10.28,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2020,80,"Private sector",False,"Private sector development is central to building productive capacities by driving investment, innovation, and job creation. A dynamic and diverse private sector promotes entrepreneurship, strengthens industrial linkages, and supports structural transformation. Its role in the PCI highlights its contribution to resource mobilization, production, and sustained economic growth.",8,26.92,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2021,00,"Overall index: Productive capacities index",False,"Productive capacities index (PCI): The overall PCI score is the geometric average of the values of the eight PCI categories, namely natural capital, human capital, energy, transport, ICT, institutions, structural change and private sector.",1,26.18,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2021,10,"Structural Change",False,"Structural change represents the shift of resources toward higher-productivity activities, both driving and resulting from productive capacity development. It reflects economic transformation from agriculture to industry and services or toward more technology-intensive production. This evolution creates a virtuous cycle of productivity, competitiveness, and investment, continually sustaining growth and upgrading over time.",9,31.02,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2021,20,"Energy",False,"Energy underpins all economic and social activity by enabling production, investment, and innovation. Reliable and affordable supply supports industrialization and technological progress, while shortages hinder growth and stability. It drives structural transformation and determines how firms and households adopt modern technologies and join wider value chains.",4,35.79,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2021,30,"Human capital",False,"Human capital encompasses the education, skills, and health of the population, as well as the integration of research and development into society. It supports individual productivity, societal innovation, and structural transformation, driving long-term development and competitiveness.",2,22.25,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2021,40,"Institutions",False,"Institutions provide the framework for economic decision-making and are central to sustainable development and transformation. They shape laws, regulations, and governance that enable markets, protect rights, and ensure effective policies. Strong institutions lower uncertainty and costs, encourage investment and innovation, and, within productive capacities, sustain planning, stability, and accountability.",7,36.51,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2021,50,"Natural capital",False,"Natural capital includes a country’s extractive and agricultural resources and the rents they generate. It shapes development paths, influences structural transformation, and supports productive diversification, though high dependence on commodities can create economic volatility if resources are not managed strategically.",3,39.26,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2021,60,"Information and Communication Technology (ICT)",False,"Information and Communication Technologies (ICTs) are key to modern infrastructure, driving the flow of ideas, data, and innovation. They foster structural transformation by spreading technology, creating new sectors, and improving productivity. ICTs also reduce information gaps, enhance inclusion and connectivity, and the PCI measures their capacity through access and usage indicators.",6,24.62,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2021,70,"Transport",False,"Transport infrastructure underpins productive capacities by ensuring the efficient flow of people, goods, and information. Reliable networks lower costs, expand markets, and connect regions, driving structural transformation and cohesion. They also spread knowledge and innovation by linking firms and consumers. The PCI captures capacity and use across road, rail, air, and maritime transport.",5,10.1,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2021,80,"Private sector",False,"Private sector development is central to building productive capacities by driving investment, innovation, and job creation. A dynamic and diverse private sector promotes entrepreneurship, strengthens industrial linkages, and supports structural transformation. Its role in the PCI highlights its contribution to resource mobilization, production, and sustained economic growth.",8,25.07,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2022,00,"Overall index: Productive capacities index",False,"Productive capacities index (PCI): The overall PCI score is the geometric average of the values of the eight PCI categories, namely natural capital, human capital, energy, transport, ICT, institutions, structural change and private sector.",1,27.19,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2022,10,"Structural Change",False,"Structural change represents the shift of resources toward higher-productivity activities, both driving and resulting from productive capacity development. It reflects economic transformation from agriculture to industry and services or toward more technology-intensive production. This evolution creates a virtuous cycle of productivity, competitiveness, and investment, continually sustaining growth and upgrading over time.",9,30.92,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2022,20,"Energy",False,"Energy underpins all economic and social activity by enabling production, investment, and innovation. Reliable and affordable supply supports industrialization and technological progress, while shortages hinder growth and stability. It drives structural transformation and determines how firms and households adopt modern technologies and join wider value chains.",4,35.73,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2022,30,"Human capital",False,"Human capital encompasses the education, skills, and health of the population, as well as the integration of research and development into society. It supports individual productivity, societal innovation, and structural transformation, driving long-term development and competitiveness.",2,22.9,16,"Half or more of the indicators imputed. Value stable across runs (variation within +/- 1 index point).",,
024,"Angola",True,1940,2102,5,True,True,,38,2022,40,"Institutions",False,"Institutions provide the framework for economic decision-making and are central to sustainable development and transformation. They shape laws, regulations, and governance that enable markets, protect rights, and ensure effective policies. Strong institutions lower uncertainty and costs, encourage investment and innovation, and, within productive capacities, sustain planning, stability, and accountability.",7,37.6,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2022,50,"Natural capital",False,"Natural capital includes a country’s extractive and agricultural resources and the rents they generate. It shapes development paths, influences structural transformation, and supports productive diversification, though high dependence on commodities can create economic volatility if resources are not managed strategically.",3,39.28,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2022,60,"Information and Communication Technology (ICT)",False,"Information and Communication Technologies (ICTs) are key to modern infrastructure, driving the flow of ideas, data, and innovation. They foster structural transformation by spreading technology, creating new sectors, and improving productivity. ICTs also reduce information gaps, enhance inclusion and connectivity, and the PCI measures their capacity through access and usage indicators.",6,27.51,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2022,70,"Transport",False,"Transport infrastructure underpins productive capacities by ensuring the efficient flow of people, goods, and information. Reliable networks lower costs, expand markets, and connect regions, driving structural transformation and cohesion. They also spread knowledge and innovation by linking firms and consumers. The PCI captures capacity and use across road, rail, air, and maritime transport.",5,13.24,16,"Half or more of the indicators imputed. Value stable across runs (variation within +/- 1 index point).",,
024,"Angola",True,1940,2102,5,True,True,,38,2022,80,"Private sector",False,"Private sector development is central to building productive capacities by driving investment, innovation, and job creation. A dynamic and diverse private sector promotes entrepreneurship, strengthens industrial linkages, and supports structural transformation. Its role in the PCI highlights its contribution to resource mobilization, production, and sustained economic growth.",8,21.95,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2023,00,"Overall index: Productive capacities index",False,"Productive capacities index (PCI): The overall PCI score is the geometric average of the values of the eight PCI categories, namely natural capital, human capital, energy, transport, ICT, institutions, structural change and private sector.",1,27.93,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2023,10,"Structural Change",False,"Structural change represents the shift of resources toward higher-productivity activities, both driving and resulting from productive capacity development. It reflects economic transformation from agriculture to industry and services or toward more technology-intensive production. This evolution creates a virtuous cycle of productivity, competitiveness, and investment, continually sustaining growth and upgrading over time.",9,30.32,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2023,20,"Energy",False,"Energy underpins all economic and social activity by enabling production, investment, and innovation. Reliable and affordable supply supports industrialization and technological progress, while shortages hinder growth and stability. It drives structural transformation and determines how firms and households adopt modern technologies and join wider value chains.",4,36.16,16,"Half or more of the indicators imputed. Value stable across runs (variation within +/- 1 index point).",,
024,"Angola",True,1940,2102,5,True,True,,38,2023,30,"Human capital",False,"Human capital encompasses the education, skills, and health of the population, as well as the integration of research and development into society. It supports individual productivity, societal innovation, and structural transformation, driving long-term development and competitiveness.",2,23.24,16,"Half or more of the indicators imputed. Value stable across runs (variation within +/- 1 index point).",,
024,"Angola",True,1940,2102,5,True,True,,38,2023,40,"Institutions",False,"Institutions provide the framework for economic decision-making and are central to sustainable development and transformation. They shape laws, regulations, and governance that enable markets, protect rights, and ensure effective policies. Strong institutions lower uncertainty and costs, encourage investment and innovation, and, within productive capacities, sustain planning, stability, and accountability.",7,38,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2023,50,"Natural capital",False,"Natural capital includes a country’s extractive and agricultural resources and the rents they generate. It shapes development paths, influences structural transformation, and supports productive diversification, though high dependence on commodities can create economic volatility if resources are not managed strategically.",3,39.33,16,"Half or more of the indicators imputed. Value stable across runs (variation within +/- 1 index point).",,
024,"Angola",True,1940,2102,5,True,True,,38,2023,60,"Information and Communication Technology (ICT)",False,"Information and Communication Technologies (ICTs) are key to modern infrastructure, driving the flow of ideas, data, and innovation. They foster structural transformation by spreading technology, creating new sectors, and improving productivity. ICTs also reduce information gaps, enhance inclusion and connectivity, and the PCI measures their capacity through access and usage indicators.",6,27.92,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2023,70,"Transport",False,"Transport infrastructure underpins productive capacities by ensuring the efficient flow of people, goods, and information. Reliable networks lower costs, expand markets, and connect regions, driving structural transformation and cohesion. They also spread knowledge and innovation by linking firms and consumers. The PCI captures capacity and use across road, rail, air, and maritime transport.",5,13.58,16,"Half or more of the indicators imputed. Value stable across runs (variation within +/- 1 index point).",,
024,"Angola",True,1940,2102,5,True,True,,38,2023,80,"Private sector",False,"Private sector development is central to building productive capacities by driving investment, innovation, and job creation. A dynamic and diverse private sector promotes entrepreneurship, strengthens industrial linkages, and supports structural transformation. Its role in the PCI highlights its contribution to resource mobilization, production, and sustained economic growth.",8,25.63,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2024,00,"Overall index: Productive capacities index",False,"Productive capacities index (PCI): The overall PCI score is the geometric average of the values of the eight PCI categories, namely natural capital, human capital, energy, transport, ICT, institutions, structural change and private sector.",1,27.69,16,"Half or more of the indicators imputed. Value stable across runs (variation within +/- 1 index point).",,
024,"Angola",True,1940,2102,5,True,True,,38,2024,10,"Structural Change",False,"Structural change represents the shift of resources toward higher-productivity activities, both driving and resulting from productive capacity development. It reflects economic transformation from agriculture to industry and services or toward more technology-intensive production. This evolution creates a virtuous cycle of productivity, competitiveness, and investment, continually sustaining growth and upgrading over time.",9,29.13,13,"All indicators imputed. Value stable across runs (variation within +/- 1 index point).",,
024,"Angola",True,1940,2102,5,True,True,,38,2024,20,"Energy",False,"Energy underpins all economic and social activity by enabling production, investment, and innovation. Reliable and affordable supply supports industrialization and technological progress, while shortages hinder growth and stability. It drives structural transformation and determines how firms and households adopt modern technologies and join wider value chains.",4,36.28,13,"All indicators imputed. Value stable across runs (variation within +/- 1 index point).",,
024,"Angola",True,1940,2102,5,True,True,,38,2024,30,"Human capital",False,"Human capital encompasses the education, skills, and health of the population, as well as the integration of research and development into society. It supports individual productivity, societal innovation, and structural transformation, driving long-term development and competitiveness.",2,23.5,13,"All indicators imputed. Value stable across runs (variation within +/- 1 index point).",,
024,"Angola",True,1940,2102,5,True,True,,38,2024,40,"Institutions",False,"Institutions provide the framework for economic decision-making and are central to sustainable development and transformation. They shape laws, regulations, and governance that enable markets, protect rights, and ensure effective policies. Strong institutions lower uncertainty and costs, encourage investment and innovation, and, within productive capacities, sustain planning, stability, and accountability.",7,37.55,13,"All indicators imputed. Value stable across runs (variation within +/- 1 index point).",,
024,"Angola",True,1940,2102,5,True,True,,38,2024,50,"Natural capital",False,"Natural capital includes a country’s extractive and agricultural resources and the rents they generate. It shapes development paths, influences structural transformation, and supports productive diversification, though high dependence on commodities can create economic volatility if resources are not managed strategically.",3,39.34,13,"All indicators imputed. Value stable across runs (variation within +/- 1 index point).",,
024,"Angola",True,1940,2102,5,True,True,,38,2024,60,"Information and Communication Technology (ICT)",False,"Information and Communication Technologies (ICTs) are key to modern infrastructure, driving the flow of ideas, data, and innovation. They foster structural transformation by spreading technology, creating new sectors, and improving productivity. ICTs also reduce information gaps, enhance inclusion and connectivity, and the PCI measures their capacity through access and usage indicators.",6,27.64,13,"All indicators imputed. Value stable across runs (variation within +/- 1 index point).",,
024,"Angola",True,1940,2102,5,True,True,,38,2024,70,"Transport",False,"Transport infrastructure underpins productive capacities by ensuring the efficient flow of people, goods, and information. Reliable networks lower costs, expand markets, and connect regions, driving structural transformation and cohesion. They also spread knowledge and innovation by linking firms and consumers. The PCI captures capacity and use across road, rail, air, and maritime transport.",5,13.35,13,"All indicators imputed. Value stable across runs (variation within +/- 1 index point).",,
024,"Angola",True,1940,2102,5,True,True,,38,2024,80,"Private sector",False,"Private sector development is central to building productive capacities by driving investment, innovation, and job creation. A dynamic and diverse private sector promotes entrepreneurship, strengthens industrial linkages, and supports structural transformation. Its role in the PCI highlights its contribution to resource mobilization, production, and sustained economic growth.",8,25.5,16,"Half or more of the indicators imputed. Value stable across runs (variation within +/- 1 index point).",,
